"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20201107","101","서북권","111201","마포구","72","0.029","0.03","0.6","0.004","37"
"20201107","102","동북권","111141","광진구","75","0.019","0.02","0.8","0.003","42"
"20201107","102","동북권","111142","성동구","74","0.026","0.041","0.6","0.004","38"
"20201107","102","동북권","111151","중랑구","81","0.029","0.028","0.6","0.004","37"
"20201107","102","동북권","111152","동대문구","75","0.031","0.031","0.6","0.005","37"
"20201107","102","동북권","111161","성북구","117","0.027","0.029","0.6","0.003","36"
"20201107","102","동북권","111171","도봉구","75","0.039","0.019","0.5","0.004","38"
"20201107","102","동북권","111291","강북구","95","0.038","0.015","0.5","0.004","39"
"20201107","102","동북권","111311","노원구","81","0.032","0.028","0.6","0.004","42"
"20201107","103","서남권","111212","강서구","85","0.033","0.021","0.6","0.005","39"
"20201107","103","서남권","111221","구로구","89","0.031","0.021","0.4","0.004","41"
"20201107","103","서남권","111231","영등포구","77","0.029","0.023","0.6","0.004","39"
"20201107","103","서남권","111241","동작구","83","0.034","0.027","0.5","0.004","38"
"20201107","103","서남권","111251","관악구","75","0.03","0.031","0.6","0.004","33"
"20201107","103","서남권","111281","금천구","86","0.029","0.024","0.6","0.004","44"
"20201107","103","서남권","111301","양천구","88","0.031","0.025","0.6","0.004","39"
"20201107","104","동남권","111261","강남구","72","0.03","0.029","0.6","0.005","39"
"20201107","104","동남권","111262","서초구","92","0.033","0.027","0.5","0.004","44"
"20201107","104","동남권","111273","송파구","72","0.029","0.036","0.7","0.005","38"
"20201107","104","동남권","111274","강동구","84","0.025","0.031","0.6","0.003","41"
"20201106","100","도심권","111121","중구","54","0.006","0.047","0.6","0.004","29"
"20201106","100","도심권","111123","종로구","47","0.007","0.052","0.7","0.005","25"
"20201106","100","도심권","111131","용산구","46","0.005","0.035","0.6","0.004","22"
"20201106","101","서북권","111181","은평구","43","0.013","0.037","0.9","0.005","25"
"20201106","101","서북권","111191","서대문구","41","0.01","0.043","0.7","0.005","28"
"20201106","101","서북권","111201","마포구","38","0.007","0.054","0.6","0.004","25"
"20201106","102","동북권","111141","광진구","39","0.004","0.028","0.7","0.003","25"
"20201106","102","동북권","111142","성동구","40","0.006","0.052","0.6","0.005","26"
"20201106","102","동북권","111151","중랑구","43","0.007","0.046","0.6","0.004","23"
"20201106","102","동북권","111152","동대문구","40","0.006","0.053","0.7","0.004","25"
"20201106","102","동북권","111161","성북구","74","0.005","0.049","0.6","0.003","26"
"20201106","102","동북권","111171","도봉구","38","0.006","0.041","0.5","0.004","26"
"20201106","102","동북권","111291","강북구","46","0.008","0.039","0.6","0.004","25"
"20201106","102","동북권","111311","노원구","42","0.005","0.048","0.7","0.004","27"
"20201106","103","서남권","111212","강서구","49","0.007","0.047","0.6","0.005","27"
"20201106","103","서남권","111221","구로구","52","0.007","0.042","0.5","0.004","28"
"20201106","103","서남권","111231","영등포구","43","0.005","0.047","0.7","0.005","28"
"20201106","103","서남권","111241","동작구","47","0.009","0.051","0.6","0.004","26"
"20201106","103","서남권","111251","관악구","40","0.008","0.057","0.7","0.005","22"
"20201106","103","서남권","111281","금천구","50","0.007","0.046","0.7","0.004","35"
"20201106","103","서남권","111301","양천구","50","0.007","0.051","0.7","0.005","29"
"20201106","104","동남권","111261","강남구","38","0.006","0.047","0.6","0.004","24"
"20201106","104","동남권","111262","서초구","50","0.007","0.056","0.6","0.004","29"
"20201106","104","동남권","111273","송파구","38","0.009","0.047","0.6","0.005","23"
"20201106","104","동남권","111274","강동구","46","0.006","0.047","0.6","0.004","26"
"20201105","100","도심권","111121","중구","44","0.008","0.043","0.6","0.003","19"
"20201105","100","도심권","111123","종로구","41","0.01","0.045","0.6","0.004","17"
"20201105","100","도심권","111131","용산구","44","0.006","0.032","0.5","0.004","16"
"20201105","101","서북권","111181","은평구","34","0.016","0.032","0.8","0.004","13"
"20201105","101","서북권","111191","서대문구","33","0.011","0.038","0.7","0.004","18"
"20201105","101","서북권","111201","마포구","32","0.009","0.047","0.6","0.004","15"
"20201105","102","동북권","111141","광진구","33","0.006","0.026","0.6","0.002","18"
"20201105","102","동북권","111142","성동구","33","0.007","0.048","0.5","0.004","18"
"20201105","102","동북권","111151","중랑구","33","0.01","0.038","0.5","0.004","15"
"20201105","102","동북권","111152","동대문구","33","0.009","0.044","0.6","0.003","18"
"20201105","102","동북권","111161","성북구","40","0.005","0.037","1","0.003","14"
"20201105","102","동북권","111171","도봉구","28","0.013","0.031","0.4","0.003","15"
"20201105","102","동북권","111291","강북구","38","0.011","0.034","0.5","0.003","16"
"20201105","102","동북권","111311","노원구","35","0.008","0.045","0.6","0.004","18"
"20201105","103","서남권","111212","강서구","34","0.01","0.04","0.6","0.005","15"
"20201105","103","서남권","111221","구로구","40","0.01","0.036","0.5","0.004","14"
"20201105","103","서남권","111231","영등포구","32","0.008","0.041","0.6","0.004","16"
"20201105","103","서남권","111241","동작구","38","0.009","0.045","0.5","0.004","18"
"20201105","103","서남권","111251","관악구","33","0.008","0.051","0.6","0.004","15"
"20201105","103","서남권","111281","금천구","34","0.008","0.043","0.6","0.004","17"
"20201105","103","서남권","111301","양천구","36","0.01","0.044","0.6","0.004","16"
"20201105","104","동남권","111261","강남구","33","0.005","0.042","0.6","0.004","18"
"20201105","104","동남권","111262","서초구","41","0.008","0.05","0.5","0.003","18"
"20201105","104","동남권","111273","송파구","36","0.008","0.046","0.6","0.004","17"
"20201105","104","동남권","111274","강동구","41","0.007","0.043","0.6","0.003","18"
"20201104","100","도심권","111121","중구","34","0.022","0.018","0.4","0.003","11"
"20201104","100","도심권","111123","종로구","34","0.024","0.019","0.4","0.003","13"
"20201104","100","도심권","111131","용산구","36","0.017","0.015","0.3","0.003","10"
"20201104","101","서북권","111181","은평구","31","0.027","0.014","0.7","0.004","8"
"20201104","101","서북권","111191","서대문구","28","0.02","0.018","0.5","0.004","11"
"20201104","101","서북권","111201","마포구","25","0.017","0.024","0.4","0.003","8"
"20201104","102","동북권","111141","광진구","26","0.017","0.013","0.4","0.002","9"
"20201104","102","동북권","111142","성동구","24","0.02","0.024","0.3","0.003","10"
"20201104","102","동북권","111151","중랑구","25","0.022","0.018","0.4","0.003","9"
"20201104","102","동북권","111152","동대문구","26","0.023","0.018","0.4","0.003","10"
"20201104","102","동북권","111161","성북구","30","0.018","0.018","0.8","0.003","8"
"20201104","102","동북권","111171","도봉구","22","0.03","0.008","0.2","0.002","7"
"20201104","102","동북권","111291","강북구","34","0.025","0.01","0.3","0.003","12"
"20201104","102","동북권","111311","노원구","28","0.029","0.017","0.4","0.003","12"
"20201104","103","서남권","111212","강서구","32","0.017","0.023","0.5","0.004","10"
"20201104","103","서남권","111221","구로구","33","0.02","0.02","0.3","0.003","6"
"20201104","103","서남권","111231","영등포구","26","0.018","0.02","0.4","0.003","9"
"20201104","103","서남권","111241","동작구","33","0.022","0.019","0.3","0.003","11"
"20201104","103","서남권","111251","관악구","26","0.019","0.024","0.4","0.003","9"
"20201104","103","서남권","111281","금천구","31","0.018","0.022","0.4","0.003","11"
"20201104","103","서남권","111301","양천구","32","0.018","0.025","0.4","0.003","10"
"20201104","104","동남권","111261","강남구","23","0.021","0.019","0.4","0.003","10"
"20201104","104","동남권","111262","서초구","29","0.02","0.026","0.3","0.003","8"
"20201104","104","동남권","111273","송파구","28","0.02","0.024","0.4","0.003","10"
"20201104","104","동남권","111274","강동구","29","0.02","0.022","0.4","0.003","10"
"20201103","100","도심권","111121","중구","24","0.024","0.01","0.3","0.002","8"
"20201103","100","도심권","111123","종로구","24","0.024","0.012","0.4","0.004","9"
"20201103","100","도심권","111131","용산구","23","0.019","0.009","0.3","0.003","7"
"20201103","101","서북권","111181","은평구","24","0.028","0.01","0.6","0.003","5"
"20201103","101","서북권","111191","서대문구","19","0.023","0.01","0.4","0.003","7"
"20201103","101","서북권","111201","마포구","20","0.019","0.013","0.3","0.003","6"
"20201103","102","동북권","111141","광진구","21","0.018","0.008","0.4","0.003","6"
"20201103","102","동북권","111142","성동구","18","0.023","0.014","0.3","0.003","8"
"20201103","102","동북권","111151","중랑구","20","0.023","0.012","0.4","0.003","7"
"20201103","102","동북권","111152","동대문구","19","0.025","0.01","0.3","0.002","7"
"20201103","102","동북권","111161","성북구","25","0.018","0.014","0.6","0.002","6"
"20201103","102","동북권","111171","도봉구","17","0.029","0.004","0.2","0.003","6"
"20201103","102","동북권","111291","강북구","24","0.024","0.005","0.3","0.003","9"
"20201103","102","동북권","111311","노원구","22","0.03","0.01","0.3","0.003","9"
"20201103","103","서남권","111212","강서구","20","0.023","0.014","0.4","0.005","7"
"20201103","103","서남권","111221","구로구","25","0.023","0.011","0.3","0.003","2"
"20201103","103","서남권","111231","영등포구","18","0.018","0.014","0.4","0.003","7"
"20201103","103","서남권","111241","동작구","25","0.024","0.011","0.3","0.003","9"
"20201103","103","서남권","111251","관악구","17","0.022","0.014","0.3","0.003","5"
"20201103","103","서남권","111281","금천구","21","0.02","0.012","0.3","0.003","10"
"20201103","103","서남권","111301","양천구","23","0.021","0.014","0.3","0.003","7"
"20201103","104","동남권","111261","강남구","17","0.024","0.01","0.3","0.003","8"
"20201103","104","동남권","111262","서초구","20","0.025","0.013","0.3","0.003","5"
"20201103","104","동남권","111273","송파구","20","0.022","0.015","0.4","0.003","8"
"20201103","104","동남권","111274","강동구","23","0.023","0.011","0.3","0.003","9"
"20201102","100","도심권","111121","중구","53","0.018","0.024","0.5","0.003","17"
"20201102","100","도심권","111123","종로구","50","0.016","0.028","0.6","0.004","17"
"20201102","100","도심권","111131","용산구","46","0.013","0.018","0.4","0.003","15"
"20201102","101","서북권","111181","은평구","42","0.018","0.02","0.8","0.004","13"
"20201102","101","서북권","111191","서대문구","40","0.017","0.022","0.7","0.004","16"
"20201102","101","서북권","111201","마포구","42","0.012","0.029","0.5","0.003","17"
"20201102","102","동북권","111141","광진구","41","0.01","0.018","0.7","0.003","17"
"20201102","102","동북권","111142","성동구","42","0.013","0.03","0.5","0.004","19"
"20201102","102","동북권","111151","중랑구","44","0.015","0.025","0.5","0.003","16"
"20201102","102","동북권","111152","동대문구","41","0.015","0.03","0.6","0.003","17"
"20201102","102","동북권","111161","성북구","46","0.01","0.031","0.7","0.003","15"
"20201102","102","동북권","111171","도봉구","33","0.019","0.018","0.3","0.003","14"
"20201102","102","동북권","111291","강북구","44","0.02","0.014","0.4","0.003","14"
"20201102","102","동북권","111311","노원구","41","0.019","0.025","0.5","0.004","17"
"20201102","103","서남권","111212","강서구","51","0.015","0.027","0.6","0.007","17"
"20201102","103","서남권","111221","구로구","50","0.014","0.025","0.4","0.003","18"
"20201102","103","서남권","111231","영등포구","45","0.013","0.029","0.6","0.004","18"
"20201102","103","서남권","111241","동작구","50","0.018","0.024","0.4","0.003","18"
"20201102","103","서남권","111251","관악구","46","0.015","0.034","0.6","0.004","16"
"20201102","103","서남권","111281","금천구","46","0.012","0.027","0.5","0.003","20"
"20201102","103","서남권","111301","양천구","49","0.014","0.029","0.5","0.004","17"
"20201102","104","동남권","111261","강남구","42","0.015","0.027","0.6","0.004","19"
"20201102","104","동남권","111262","서초구","55","0.015","0.031","0.5","0.003","19"
"20201102","104","동남권","111273","송파구","42","0.011","0.032","0.6","0.003","18"
"20201102","104","동남권","111274","강동구","43","0.012","0.028","0.6","0.003","20"
"20201101","100","도심권","111121","중구","47","0.023","0.021","0.5","0.003","26"
"20201101","100","도심권","111123","종로구","41","0.026","0.021","0.5","0.004","23"
"20201101","100","도심권","111131","용산구","35","0.02","0.016","0.5","0.003","20"
"20201101","101","서북권","111181","은평구","34","0.027","0.018","0.8","0.003","24"
"20201101","101","서북권","111191","서대문구","36","0.024","0.02","0.7","0.004","26"
"20201101","101","서북권","111201","마포구","34","0.021","0.023","0.5","0.003","24"
"20201101","102","동북권","111141","광진구","32","0.012","0.017","0.6","0.003","19"
"20201101","102","동북권","111142","성동구","34","0.021","0.029","0.5","0.003","23"
"20201101","102","동북권","111151","중랑구","39","0.023","0.022","0.5","0.003","23"
"20201101","102","동북권","111152","동대문구","38","0.025","0.021","0.5","0.003","25"
"20201101","102","동북권","111161","성북구","41","0.019","0.026","0.6","0.002","22"
"20201101","102","동북권","111171","도봉구","31","0.02","0.021","0.5","0.003","22"
"20201101","102","동북권","111291","강북구","40","0.024","0.018","0.5","0.003","22"
"20201101","102","동북권","111311","노원구","38","0.02","0.029","0.6","0.003","27"
"20201101","103","서남권","111212","강서구","44","0.023","0.022","0.6","0.003","26"
"20201101","103","서남권","111221","구로구","38","0.025","0.017","0.4","0.003","24"
"20201101","103","서남권","111231","영등포구","39","0.023","0.019","0.5","0.003","25"
"20201101","103","서남권","111241","동작구","41","0.031","0.016","0.4","0.003","25"
"20201101","103","서남권","111251","관악구","36","0.028","0.021","0.5","0.003","21"
"20201101","103","서남권","111281","금천구","42","0.024","0.019","0.6","0.003","24"
"20201101","103","서남권","111301","양천구","47","0.023","0.021","0.5","0.003","27"
"20201101","104","동남권","111261","강남구","32","0.025","0.016","0.5","0.003","23"
"20201101","104","동남권","111262","서초구","39","0.027","0.019","0.5","0.003","24"
"20201101","104","동남권","111273","송파구","27","0.017","0.026","0.5","0.003","18"
"20201101","104","동남권","111274","강동구","35","0.018","0.026","0.5","0.003","23"
"20201031","100","도심권","111121","중구","33","0.021","0.029","0.4","0.003","15"
"20201031","100","도심권","111123","종로구","29","0.023","0.029","0.4","0.004","15"
"20201031","100","도심권","111131","용산구","34","0.018","0.021","0.4","0.004","14"
"20201031","101","서북권","111181","은평구","24","0.032","0.018","0.6","0.004","11"
"20201031","101","서북권","111191","서대문구","23","0.03","0.019","0.5","0.004","13"
"20201031","101","서북권","111201","마포구","26","0.021","0.027","0.5","0.003","13"
"20201031","102","동북권","111141","광진구","25","0.015","0.017","0.5","0.003","12"
"20201031","102","동북권","111142","성동구","24","0.02","0.035","0.4","0.004","14"
"20201031","102","동북권","111151","중랑구","26","0.02","0.028","0.4","0.003","13"
"20201031","102","동북권","111152","동대문구","25","0.023","0.029","0.5","0.003","14"
"20201031","102","동북권","111161","성북구","32","0.018","0.035","0.6","0.003","14"
"20201031","102","동북권","111171","도봉구","21","0.026","0.02","0.3","0.003","12"
"20201031","102","동북권","111291","강북구","29","0.023","0.02","0.4","0.003","14"
"20201031","102","동북권","111311","노원구","28","0.021","0.034","0.6","0.004","17"
"20201031","103","서남권","111212","강서구","29","0.022","0.029","0.5","0.004","15"
"20201031","103","서남권","111221","구로구","32","0.021","0.025","0.4","0.003","13"
"20201031","103","서남권","111231","영등포구","28","0.019","0.029","0.5","0.004","15"
"20201031","103","서남권","111241","동작구","32","0.023","0.03","0.4","0.004","17"
"20201031","103","서남권","111251","관악구","27","0.021","0.034","0.5","0.004","13"
"20201031","103","서남권","111281","금천구","27","0.018","0.033","0.5","0.003","17"
"20201031","103","서남권","111301","양천구","30","0.019","0.033","0.5","0.004","16"
"20201031","104","동남권","111261","강남구","24","0.021","0.026","0.5","0.004","14"
"20201031","104","동남권","111262","서초구","29","0.021","0.034","0.4","0.003","12"
"20201031","104","동남권","111273","송파구","28","0.02","0.034","0.5","0.004","15"
"20201031","104","동남권","111274","강동구","32","0.018","0.033","0.5","0.003","17"
"20201030","100","도심권","111121","중구","51","0.011","0.038","0.5","0.003","21"
"20201030","100","도심권","111123","종로구","47","0.012","0.041","0.7","0.005","21"
"20201030","100","도심권","111131","용산구","42","0.012","0.024","0.5","0.004","19"
"20201030","101","서북권","111181","은평구","40","0.014","0.03","0.7","0.004","15"
"20201030","101","서북권","111191","서대문구","35","0.016","0.029","0.7","0.006","17"
"20201030","101","서북권","111201","마포구","42","0.011","0.04","0.6","0.004","20"
"20201030","102","동북권","111141","광진구","36","0.008","0.022","0.6","0.003","17"
"20201030","102","동북권","111142","성동구","40","0.013","0.039","0.6","0.005","19"
"20201030","102","동북권","111151","중랑구","39","0.018","0.027","0.5","0.004","17"
"20201030","102","동북권","111152","동대문구","40","0.012","0.039","0.6","0.004","20"
"20201030","102","동북권","111161","성북구","47","0.01","0.041","0.6","0.003","17"
"20201030","102","동북권","111171","도봉구","38","0.016","0.029","0.4","0.004","19"
"20201030","102","동북권","111291","강북구","44","0.018","0.023","0.5","0.004","19"
"20201030","102","동북권","111311","노원구","42","0.014","0.039","0.6","0.005","23"
"20201030","103","서남권","111212","강서구","53","0.011","0.04","0.7","0.01","21"
"20201030","103","서남권","111221","구로구","54","0.013","0.033","0.5","0.004","16"
"20201030","103","서남권","111231","영등포구","43","0.01","0.039","0.6","0.004","20"
"20201030","103","서남권","111241","동작구","46","0.012","0.038","0.5","0.004","20"
"20201030","103","서남권","111251","관악구","41","0.011","0.045","0.7","0.004","19"
"20201030","103","서남권","111281","금천구","45","0.01","0.041","0.6","0.004","23"
"20201030","103","서남권","111301","양천구","46","0.012","0.041","0.6","0.004","20"
"20201030","104","동남권","111261","강남구","34","0.011","0.035","0.6","0.004","19"
"20201030","104","동남권","111262","서초구","45","0.011","0.045","0.6","0.004","17"
"20201030","104","동남권","111273","송파구","43","0.011","0.04","0.6","0.004","19"
"20201030","104","동남권","111274","강동구","39","0.012","0.036","0.6","0.003","20"
"20201029","100","도심권","111121","중구","39","0.02","0.028","0.4","0.003","15"
"20201029","100","도심권","111123","종로구","39","0.016","0.036","0.6","0.004","15"
"20201029","100","도심권","111131","용산구","44","0.014","0.022","0.4","0.004","14"
"20201029","101","서북권","111181","은평구","32","0.024","0.021","0.6","0.004","10"
"20201029","101","서북권","111191","서대문구","28","0.023","0.022","0.5","0.005","13"
"20201029","101","서북권","111201","마포구","35","0.016","0.032","0.5","0.003","14"
"20201029","102","동북권","111141","광진구","33","0.011","0.02","0.7","0.003","14"
"20201029","102","동북권","111142","성동구","32","0.013","0.034","0.5","0.004","15"
"20201029","102","동북권","111151","중랑구","35","0.018","0.029","0.5","0.003","14"
"20201029","102","동북권","111152","동대문구","33","0.018","0.034","0.5","0.003","14"
"20201029","102","동북권","111161","성북구","39","0.02","0.036","0.4","0.003","12"
"20201029","102","동북권","111171","도봉구","30","0.021","0.024","0.4","0.003","12"
"20201029","102","동북권","111291","강북구","41","0.021","0.022","0.5","0.004","15"
"20201029","102","동북권","111311","노원구","36","0.021","0.031","0.5","0.004","17"
"20201029","103","서남권","111212","강서구","38","0.022","0.027","0.5","0.007","14"
"20201029","103","서남권","111221","구로구","42","0.019","0.026","0.4","0.004","11"
"20201029","103","서남권","111231","영등포구","35","0.017","0.03","0.5","0.004","15"
"20201029","103","서남권","111241","동작구","42","0.021","0.029","0.4","0.003","17"
"20201029","103","서남권","111251","관악구","35","0.018","0.036","0.5","0.004","13"
"20201029","103","서남권","111281","금천구","40","0.015","0.035","0.5","0.004","19"
"20201029","103","서남권","111301","양천구","39","0.016","0.033","0.5","0.004","14"
"20201029","104","동남권","111261","강남구","30","0.016","0.031","0.5","0.004","15"
"20201029","104","동남권","111262","서초구","38","0.018","0.037","0.5","0.003","12"
"20201029","104","동남권","111273","송파구","37","0.013","0.04","0.5","0.004","15"
"20201029","104","동남권","111274","강동구","37","0.014","0.036","0.5","0.003","16"
"20201028","100","도심권","111121","중구","53","0.032","0.016","0.4","0.003","25"
"20201028","100","도심권","111123","종로구","46","0.034","0.017","0.5","0.004","22"
"20201028","100","도심권","111131","용산구","53","0.021","0.018","0.4","0.004","23"
"20201028","101","서북권","111181","은평구","48","0.033","0.015","0.7","0.004","24"
"20201028","101","서북권","111191","서대문구","44","0.031","0.017","0.5","0.003","26"
"20201028","101","서북권","111201","마포구","40","0.02","0.026","0.5","0.003","25"
"20201028","102","동북권","111141","광진구","55","0.012","0.021","1","0.004","35"
"20201028","102","동북권","111142","성동구","46","0.024","0.029","0.5","0.004","26"
"20201028","102","동북권","111151","중랑구","53","0.019","0.03","0.6","0.003","30"
"20201028","102","동북권","111152","동대문구","43","0.03","0.022","0.5","0.003","25"
"20201028","102","동북권","111161","성북구","58","0.013","0.045","0.8","0.003","10"
"20201028","102","동북권","111171","도봉구","45","0.028","0.023","0.4","0.003","29"
"20201028","102","동북권","111291","강북구","54","0.026","0.019","0.5","0.004","27"
"20201028","102","동북권","111311","노원구","52","0.025","0.027","0.6","0.004","33"
"20201028","103","서남권","111212","강서구","46","0.027","0.02","0.4","0.006","21"
"20201028","103","서남권","111221","구로구","50","0.025","0.021","0.4","0.003","25"
"20201028","103","서남권","111231","영등포구","44","0.02","0.026","0.5","0.003","27"
"20201028","103","서남권","111241","동작구","50","0.029","0.022","0.4","0.003","26"
"20201028","103","서남권","111251","관악구","44","0.025","0.028","0.5","0.004","21"
"20201028","103","서남권","111281","금천구","42","0.021","0.024","0.5","0.003","26"
"20201028","103","서남권","111301","양천구","46","0.024","0.024","0.5","0.003","24"
"20201028","104","동남권","111261","강남구","42","0.028","0.021","0.5","0.004","28"
"20201028","104","동남권","111262","서초구","53","0.027","0.024","0.4","0.003","29"
"20201028","104","동남권","111273","송파구","49","0.02","0.035","0.6","0.004","29"
"20201028","104","동남권","111274","강동구","65","0.017","0.034","0.6","0.003","39"
"20201027","100","도심권","111121","중구","92","0.026","0.043","0.7","0.004","54"
"20201027","100","도심권","111123","종로구","79","0.026","0.048","0.8","0.005","46"
"20201027","100","도심권","111131","용산구","76","0.015","0.035","0.7","0.004","44"
"20201027","101","서북권","111181","은평구","74","0.028","0.036","0.9","0.004","45"
"20201027","101","서북권","111191","서대문구","71","0.026","0.04","0.9","0.004","52"
"20201027","101","서북권","111201","마포구","65","0.018","0.052","0.8","0.004","48"
"20201027","102","동북권","111141","광진구","70","0.015","0.027","1","0.004","50"
"20201027","102","동북권","111142","성동구","70","0.02","0.049","0.7","0.005","48"
"20201027","102","동북권","111151","중랑구","77","0.024","0.041","0.7","0.004","47"
"20201027","102","동북권","111152","동대문구","72","0.026","0.046","0.8","0.004","49"
"20201027","102","동북권","111161","성북구","80","0.022","0.049","0.8","0.003","38"
"20201027","102","동북권","111171","도봉구","63","0.032","0.029","0.6","0.004","45"
"20201027","102","동북권","111291","강북구","78","0.029","0.025","0.6","0.004","45"
"20201027","102","동북권","111311","노원구","67","0.025","0.043","0.8","0.004","45"
"20201027","103","서남권","111212","강서구","83","0.023","0.047","0.9","0.009","48"
"20201027","103","서남권","111221","구로구","91","0.018","0.046","0.6","0.004","54"
"20201027","103","서남권","111231","영등포구","76","0.017","0.053","0.9","0.004","55"
"20201027","103","서남권","111241","동작구","77","0.024","0.05","0.7","0.004","48"
"20201027","103","서남권","111251","관악구","70","0.017","0.062","0.8","0.005","44"
"20201027","103","서남권","111281","금천구","70","0.017","0.024","0.7","0.004","48"
"20201027","103","서남권","111301","양천구","82","0.02","0.055","0.9","0.005","52"
"20201027","104","동남권","111261","강남구","68","0.013","0.048","0.8","0.004","44"
"20201027","104","동남권","111262","서초구","91","0.018","0.059","0.8","0.004","59"
"20201027","104","동남권","111273","송파구","70","0.018","0.054","0.8","0.005","47"
"20201027","104","동남권","111274","강동구","82","0.02","0.047","0.8","0.003","53"
"20201026","100","도심권","111121","중구","60","0.024","0.038","0.6","0.003","31"
"20201026","100","도심권","111123","종로구","53","0.024","0.042","0.7","0.004","28"
"20201026","100","도심권","111131","용산구","50","0.017","0.027","0.6","0.004","26"
"20201026","101","서북권","111181","은평구","50","0.027","0.029","0.8","0.004","27"
"20201026","101","서북권","111191","서대문구","47","0.026","0.032","0.8","0.004","31"
"20201026","101","서북권","111201","마포구","43","0.017","0.045","0.7","0.004","26"
"20201026","102","동북권","111141","광진구","45","0.014","0.024","0.9","0.003","26"
"20201026","102","동북권","111142","성동구","46","0.02","0.04","0.6","0.004","28"
"20201026","102","동북권","111151","중랑구","46","0.017","0.039","0.7","0.003","26"
"20201026","102","동북권","111152","동대문구","45","0.024","0.039","0.7","0.003","27"
"20201026","102","동북권","111161","성북구","56","0.017","0.045","0.8","0.003","26"
"20201026","102","동북권","111171","도봉구","44","0.027","0.027","0.5","0.004","28"
"20201026","102","동북권","111291","강북구","50","0.026","0.021","0.6","0.003","26"
"20201026","102","동북권","111311","노원구","46","0.015","0.04","0.7","0.004","25"
"20201026","103","서남권","111212","강서구","52","0.022","0.041","0.8","0.009","26"
"20201026","103","서남권","111221","구로구","58","0.019","0.039","0.6","0.004","31"
"20201026","103","서남권","111231","영등포구","47","0.02","0.042","0.8","0.004","28"
"20201026","103","서남권","111241","동작구","54","0.022","0.043","0.6","0.004","29"
"20201026","103","서남권","111251","관악구","48","0.016","0.056","0.8","0.004","26"
"20201026","103","서남권","111281","금천구","47","0.018","0.04","0.7","0.003","26"
"20201026","103","서남권","111301","양천구","53","0.021","0.046","0.8","0.004","30"
"20201026","104","동남권","111261","강남구","44","0.021","0.037","0.7","0.004","27"
"20201026","104","동남권","111262","서초구","58","0.022","0.045","0.7","0.004","30"
"20201026","104","동남권","111273","송파구","47","0.019","0.045","0.7","0.004","27"
"20201026","104","동남권","111274","강동구","52","0.018","0.04","0.7","0.003","28"
"20201025","100","도심권","111121","중구","33","0.019","0.029","0.5","0.003","16"
"20201025","100","도심권","111123","종로구","28","0.02","0.03","0.6","0.004","15"
"20201025","100","도심권","111131","용산구","30","0.014","0.021","0.5","0.004","15"
"20201025","101","서북권","111181","은평구","26","0.022","0.023","0.6","0.004","11"
"20201025","101","서북권","111191","서대문구","23","0.02","0.026","0.7","0.004","15"
"20201025","101","서북권","111201","마포구","29","0.015","0.038","0.7","0.004","15"
"20201025","102","동북권","111141","광진구","26","0.012","0.018","0.8","0.003","13"
"20201025","102","동북권","111142","성동구","26","0.017","0.031","0.5","0.004","16"
"20201025","102","동북권","111151","중랑구","26","0.018","0.028","0.5","0.003","15"
"20201025","102","동북권","111152","동대문구","25","0.021","0.028","0.5","0.003","14"
"20201025","102","동북권","111161","성북구","29","0.019","0.032","0.6","0.003","11"
"20201025","102","동북권","111171","도봉구","21","0.023","0.021","0.4","0.003","12"
"20201025","102","동북권","111291","강북구","30","0.02","0.022","0.5","0.003","15"
"20201025","102","동북권","111311","노원구","28","0.02","0.029","0.6","0.004","15"
"20201025","103","서남권","111212","강서구","33","0.019","0.032","0.7","0.008","16"
"20201025","103","서남권","111221","구로구","34","0.018","0.028","0.5","0.003","13"
"20201025","103","서남권","111231","영등포구","29","0.017","0.032","0.7","0.004","16"
"20201025","103","서남권","111241","동작구","32","0.02","0.032","0.5","0.003","16"
"20201025","103","서남권","111251","관악구","31","0.017","0.04","0.7","0.004","18"
"20201025","103","서남권","111281","금천구","30","0.016","0.03","0.6","0.003","16"
"20201025","103","서남권","111301","양천구","30","0.019","0.034","0.6","0.004","16"
"20201025","104","동남권","111261","강남구","25","0.017","0.03","0.6","0.003","16"
"20201025","104","동남권","111262","서초구","31","0.016","0.038","0.6","0.003","15"
"20201025","104","동남권","111273","송파구","28","0.016","0.033","0.5","0.004","16"
"20201025","104","동남권","111274","강동구","29","0.017","0.029","0.5","0.003","17"
"20201024","100","도심권","111121","중구","30","0.024","0.015","0.4","0.003","11"
"20201024","100","도심권","111123","종로구","28","0.026","0.015","0.4","0.004","12"
"20201024","100","도심권","111131","용산구","29","0.018","0.013","0.4","0.003","10"
"20201024","101","서북권","111181","은평구","27","0.026","0.013","0.5","0.004","8"
"20201024","101","서북권","111191","서대문구","24","0.023","0.014","0.5","0.004","10"
"20201024","101","서북권","111201","마포구","25","0.018","0.021","0.4","0.003","10"
"20201024","102","동북권","111141","광진구","24","0.018","0.011","0.6","0.002","10"
"20201024","102","동북권","111142","성동구","22","0.022","0.019","0.3","0.003","10"
"20201024","102","동북권","111151","중랑구","23","0.022","0.016","0.4","0.003","10"
